,Id,Username,Text,Date,Hashtags,Location
2800,1184960330482507776,allenbennett195,"Wierd Spark Outage! Bomb Cyclone ""Nor'Easter"" Left Millions With No Power https://youtu.be/b28eBggbngs via @YouTube Watchman on the wall a servant of the most high YAHUAH/YAHUSHA Ministries. shared a link.",2019-10-17 22:32:12+00:00,,
2801,1184960240510480385,vvangopher,I still have “Evaluating Outage” for my house on the Cape. Going up tomorrow regardless of whether power comes back or not to assess damage. Ugh. Have power here in CT.,2019-10-17 22:31:51+00:00,,
2802,1184960240359485441,littleWookiee,Is the power outage weather related?,2019-10-17 22:31:51+00:00,,
2803,1184960123472666624,MarinersOfMaine,The Mariners Coach’s Show is experiencing technical difficulties due to a power outage.,2019-10-17 22:31:23+00:00,,
2804,1184959968262279168,Ow_My_Back_,Weather bomb causes power outages in eastern Canada ,2019-10-17 22:30:46+00:00,,
2805,1184959744290775040,kathelizmac,Check again. Your outage map shows outages in Marshfield and my entire block has no power.,2019-10-17 22:29:53+00:00,,
2806,1184959408490582017,John_Chung_Sr,"@HalfInteresting was wondering if you could do a segment on power outage restoration -- specifically, for large impacts, how and where do other utilities assemble for recovery?",2019-10-17 22:28:33+00:00,,
2807,1184959390077485056,MithrasAlma,We had a power outage here in AZ today ... strange,2019-10-17 22:28:28+00:00,,
2808,1184959290148376581,Jacobtryan24,Livermore sucks ass with power outage,2019-10-17 22:28:04+00:00,,
2809,1184959109445181441,Idzie,"Power outages for tens of thousands of people in Quebec right now, including my house. Escaped to the local Timmy's to charge devices, &amp; just hoping the crews I see fixing power lines means we'll have it back soon...",2019-10-17 22:27:21+00:00,,
2810,1184959096983883776,SOBolade,"We are far from efficient. Consider the amount of hours lost in traffic, power outage, rot of farm produces, logistics problem, poor internet, underemployment, Job mismatch, poor health care, social cost of poverty, high crime rate and high trade volume in the black market etc.",2019-10-17 22:27:18+00:00,,
2811,1184958863520473089,TrumanLibInst,CANCELED: Tonight’s program featuring Rebecca Erbelding has been canceled due to a power outage at the Jewish Community Campus. We apologize for the inconvenience.,2019-10-17 22:26:23+00:00,,
2812,1184958684323028994,JackNBCBoston,"Heavy rain causes road damage, closures, and power outages that’ll keep #VT crews busy... WATCH&gt;&gt; http://bit.ly/2MNZvHP",2019-10-17 22:25:40+00:00,#VT,
2813,1184958390746791936,kizu91,Thunder...storm...bolt...lightning...clap...flash...nimbus...electricity...power...shortage...blackout...failure...outage...short...circuit...transformer...utility...pole...wire...electric...cable...post...line...,2019-10-17 22:24:30+00:00,,
2814,1184958231766065158,gemmabear83,Power outage because someone hit the pole down the street with their mailcar knocking out the entire block. I just wanna play #Sims4 man...,2019-10-17 22:23:52+00:00,#Sims4,
2815,1184957568147431424,StarOilCo,Nasty weather is here. When the ground gets soaked the trees can come down. Are you prepared for a power outage? Diesel Generator Fuel Quality | Star Oilco - https://www.staroilco.net/emergency-back-up-generator-fuel-quality-assurance/?utm_source=Twitter&amp;utm_medium=ad&amp;utm_campaign=Rain_dsl_prep #Prepper #Diesel #backupgenerator,2019-10-17 22:21:14+00:00,#Prepper #Diesel #backupgenerator,
2816,1184957551500255232,AirForceMag,".@DeptofDefense officials are running a series of “black-start” exercises designed to test the military’s resilience in the face of a major power outage or other utilities failures, they told lawmakers at an Oct. 16 hearing. Read more at http://bit.ly/BlackStart.",2019-10-17 22:21:10+00:00,,
2817,1184956975576223744,churchie11,"Another storm in Halifax, and likely more days without power. No other place I have lived has had outages with every single storm. #ATLstorm #nspower #Halifax",2019-10-17 22:18:53+00:00,#ATLstorm #nspower #Halifax,
2818,1184956821661999105,noel7364,"Michael, remember the movie Yesterday which was based on the premise that a power outage erased all memory of the Beatles existence? Well, there mite be a total power outage tonite in U.S.",2019-10-17 22:18:16+00:00,,
2819,1184956821443928064,LaurenMary87,I have had no power for hours now so I decided to eat everything in the fridge also once my phone dies it stays dead because I can't charge it #Massachusetts #poweroutage #boredem,2019-10-17 22:18:16+00:00,#Massachusetts #poweroutage #boredem,
2820,1184956740699336704,RussellRuss7,"Lowest bar. press. recorded today in Norfolk was at 10 am with 29.07 in. mercury, or 984-985 millibars. Breezy & windy overnight & during day today. Scattered power outages in Norfolk. This storm would have been real interesting if it was snow instead of rain.",2019-10-17 22:17:57+00:00,,
2821,1184956664660811780,MayorDriscoll,School canceled tomorrow due to power outage.,2019-10-17 22:17:38+00:00,,
2822,1184956412272754688,MayorDriscoll,"3 day weekend for the kiddos.... Due to continued power outages, Salem Public Schools will be closed tomorrow. https://www.facebook.com/100000471034791/posts/3678615888830743/",2019-10-17 22:16:38+00:00,,
2823,1184956082852106240,TJBdeals,"Yep, GoDaddy had a power outage on the East Coast. Back up now",2019-10-17 22:15:20+00:00,,
2824,1184956074077704193,Miami_RE_Trends,Very happy to be in Vermont right now. In Florida we may complain about power outages and I get it.. we were without power for over a week w Irma but it is currently 48 degrees and going to go down to 43 degrees.… https://www.instagram.com/p/B3vFfacgaWH/?igshid=1hxspceokxuzi,2019-10-17 22:15:18+00:00,,
2825,1184955949091454981,chelseaanneyo,"I acknowledge the fire outbreaks and power outages that are occurring in the city right now. With that said, @SDGE is leaving me high and dry without gas (hot water) for the next SIX DAYS. SIX DAYS. ",2019-10-17 22:14:48+00:00,,
2826,1184955862277861376,SalemSchoolsk12,"UPDATE: Salem Public Schools will remain closed tomorrow, October 18, due to ongoing power outages following the nor'easter that impacted our area overnight. As of this writing, nearly 10,000 homes across Salem remain without power.",2019-10-17 22:14:27+00:00,,
2827,1184955415131557888,slacktivist00,Ho the heck is the California power outage not news? Two MILLION ppl on 12 hours notice?,2019-10-17 22:12:41+00:00,,
2828,1184955265499553793,costanzo740,@HaileyBWinslow potential power outages mean can't stream Fox 11 or DVR or watch the news..Your un official fan club saying good afternoon,2019-10-17 22:12:05+00:00,,
2829,1184954771842785280,CityofSalemMA,"Due to the continued power outages in #SalemMA, all @SalemSchoolsk12 will be closed tomorrow, Friday October 18th.",2019-10-17 22:10:07+00:00,#SalemMA,
2830,1184954583250096129,umassdpirg,Today's power outage at @UMassD from the wind storm is only another reason why becoming a #100RECampus is so important. These storms will only become more common and powerful with climate change #go100MA #campussustainabilitymonth,2019-10-17 22:09:22+00:00,#100RECampus #go100MA #campussustainabilitymonth,
2831,1184954576807575552,MollyjoOBrien,I have your power outage &amp; weather news covered @wpri12 @nationalgridus,2019-10-17 22:09:21+00:00,,
2832,1184954439968481280,ilynagito,I HEARD SOMETHING ABOUT A MULTI-DAY POWER OUTAGE ,2019-10-17 22:08:48+00:00,,
2833,1184954393206165504,OrazziBp,The Bristol Press - Bristol area escapes wind storm without major power outages as thousands across the state report power losses: http://www.bristolpress.com/BP-Bristol+News/359959/bristol-area-escapes-wind-storm-without-major-power-outages-as-thousands-across-the-state-report-power-losses#.XajmC0mpRjs.twitter @muszynskiBP @OrazziBp @mikeorazzi,2019-10-17 22:08:37+00:00,,
2834,1184953998899466240,BedfordNHPatch,"Wild Weather Causes Detours, Power Outages In Bedford ",2019-10-17 22:07:03+00:00,,
2835,1184953839146950656,TaylorPowerSys,Outages are unpredictable but they occur without warning and result in loss of production at the workplace. Give yourself an advantage over outages with a Taylor Power standby generator. #theTaylorPowerAdvantage,2019-10-17 22:06:25+00:00,#theTaylorPowerAdvantage,
2836,1184953482572288000,FOX23Maine,"CMP is advising coastal customers in York, Cumberland, Sagadahoc, Lincoln, Knox and Waldo counties to prepare for a multi-day power outage: https://bit.ly/2Mr7uvr",2019-10-17 22:05:00+00:00,,
2837,1184953482526085120,WGME,"CMP is advising coastal customers in York, Cumberland, Sagadahoc, Lincoln, Knox and Waldo counties to prepare for a multi-day power outage: https://bit.ly/2MoFKrn",2019-10-17 22:05:00+00:00,,
2838,1184953345376567296,CapRadioNews,"PG&E claimed last week's shutoffs, which cut power to more than 700,000 customers, were due to heightened risk of wildfires. But the company — by its own admission — fumbled the outage from the start. ",2019-10-17 22:04:27+00:00,,
2839,1184953319736905733,JeffWillets,Had a power outage at school this morning. Fortunately I have the Desmos app on my phone so I could do some emergency graphing.,2019-10-17 22:04:21+00:00,,
2840,1184952924956282880,FightBackUS,California power outages shed light on political failure ,2019-10-17 22:02:47+00:00,,
2841,1184952777665142786,kilmyana,Sometimes you plan everything out for the day only to get all your plans changed out on you. A major power outage due to a freak storm kept me offline &amp; out of the house due to the cold. I had to find a warm place &amp; food. These moments remind me how important ppl are. We grow +,2019-10-17 22:02:12+00:00,,
2842,1184952737664061440,Inzion_,@cmpco 13 hours with no power today. I had a 7 hour outage on Monday. Well done. How much are you going to jack up my bill for the lost revenue?,2019-10-17 22:02:02+00:00,,
2843,1184952729220931584,EversourceMA,We show the no current outages reported in Marshfield. Please call 1-800-592-2000 to inform us if you are still without power.,2019-10-17 22:02:00+00:00,,
2844,1184952706361901056,lasttimelord1,"Honestly, I thought the T provided the worst experience of any MA company but I’m looking at a potential 2nd 3-day power outage from @nationalgridus in 6 months. If you guys can find a way to suppress free speech I really think you’re on to being something great here ",2019-10-17 22:01:55+00:00,,
2845,1184952621364338688,cctphoto,Scary weather but old time technology to light the way as darkness falls with the evening soup heating and power outage heads towards 24 hours in Barnstable Village with no relief from @EversourceMA in sight @capecodtimes,2019-10-17 22:01:34+00:00,,
2846,1184952507518373892,LunaLeFey,as a slight aside i just wanna acknowledge that my response to a friends power outage is basically 'let me call my ex butch' and how fuckin classic dyke that actually is lmao ,2019-10-17 22:01:07+00:00,,
2847,1184952032832217089,HydroOne,"Hi Amy, thank you for your patience while our crews work to restore power to your area, we understand power outages can be frustrating. The best place to get power outage information is our outage app, or you can visit our map at http://ow.ly/7pnQ30pJJ0u. - NC",2019-10-17 21:59:14+00:00,,
2848,1184951943145443331,WFKARS,"Oh, good. Thank you, universe. A power outage is precisely the thing my day was missing.",2019-10-17 21:58:53+00:00,,
2849,1184951570561208320,URIPolice,Power outage updates http://uri.imodules.com/controls/email_marketing/view_in_browser.aspx?sid=1638&amp;gid=4&amp;sendId=731447&amp;ecatid=46&amp;puid=57a6bfdd-c0ac-4730-b646-b4f7c04db3fe,2019-10-17 21:57:24+00:00,,
2850,1184951308220059649,CountryJennifer,#Manitobahydro #poweroutage #mbstorm #rmportage Looks like the end is in sight. DAY6 in the dark.,2019-10-17 21:56:21+00:00,#Manitobahydro #poweroutage #mbstorm #rmportage,
2851,1184950999217250304,AllanMargolin,California's Power Outages Show How #ClimateChange &amp; Corp. Accountability Are Entangled http://ow.ly/PY9s30pJqhh via @TIME @VABlueBelle18 @PamelaPatriot @ResisterForever @afaduln2 @washumom @UniteBlueFL @MarilouGeorge @h8Wankmaggot45 @didikins4life @TrinityResists @ACJJustice,2019-10-17 21:55:08+00:00,#ClimateChange,
2852,1184950940698402816,EndicottCollege,"#PowerOutage Update! Endicott College will be closed tomorrow, 10/18. It is recommended that students that are able to do so, leave campus. National Grid estimates that power will be restored tomorrow evening at the earliest.",2019-10-17 21:54:54+00:00,#PowerOutage,
2853,1184950551286411264,HydroOne,"Hi Mario, the current ETR is 6:30 pm for the area. Please visit our map for continued updates http://ow.ly/mkvO30pJIU7. In the future, if you are experiencing power issues please call our province-wide outage hotline, which operates 24/7 at 1-800-434-1235. - NC",2019-10-17 21:53:21+00:00,,
2854,1184950475231301633,MBTA_CR,Update: Greenbush Train 083 (4:52 pm from South Station) is operating 15-20 minutes behind schedule between Cohasset and Greenbush due to train traffic and signal/crossing gate malfunctions caused by a commercial power outage.,2019-10-17 21:53:03+00:00,,
2855,1184950253985898497,Nquisitiv,Lucky you!....I'll bet the roast pork dinner was delicious! Who is featured at the Iona venue? (I just heard from DanMacDonald that there will be no Live Stream tonight due to power outages.,2019-10-17 21:52:10+00:00,,
2856,1184950186889695232,C0ND1T10NR3D,"Time to check your surge board fuses and prepare for cell and power outages in certain regions, people. Oh and, anyone prone to headaches and/or migraines should stock up on pain meds. I just got over the last one. I'll be stocking up for sure! ",2019-10-17 21:51:54+00:00,,
2857,1184949699759001602,LordOf_The_Dead,"// Me : *finally gets my car from the garage, goes to the grocery store to buy food.* Me : *arrives home* There's a power outage and I can't make food. I AM HUNGRY ",2019-10-17 21:49:58+00:00,,
2858,1184949667332870144,CoenieKukkuk,Power on after 14 hour outage. This - on top of everything ... #ImStaying? Yeah right. 'Update on Cable Theft in Camellia / Freesia / Daffodil / Mayflower Streets Electricity teams from the City of Tshwane are... https://www.facebook.com/coeniekukkuk/posts/3090929234267644,2019-10-17 21:49:50+00:00,#ImStaying,
2859,1184949401376186375,CTVAtlantic,"UPDATED: Power outages, fallen trees as Maritimes rocked by strong fall storm. Includes VIDEO reports from @SBelliveauCTV and @LauraLyall.",2019-10-17 21:48:47+00:00,,
2860,1184949322301001729,rebecca73929345,"""Weather bomb causes power outages in eastern Canada"" ",2019-10-17 21:48:28+00:00,,
2861,1184948643259920384,CharlesMcBride_,"""Weather bomb causes power outages in eastern Canada"" ",2019-10-17 21:45:46+00:00,,
2862,1184948631754985473,SKUnionFire,Crews throughout SKUFD responded to more than 25 calls for service early this morning due to downed trees and power outages. #safetyalways #skufd #southkingstown #community #volunteerfirefighters,2019-10-17 21:45:43+00:00,#safetyalways #skufd #southkingstown #community #volunteerfirefighters,
2863,1184948373364891648,VerucaLovesC,The silver lining of this power outage is I never put contacts in or makeup on today so I’m basically bra removal away from “bed ready”.,2019-10-17 21:44:42+00:00,,
2864,1184947920879181828,holstpeter,Great to hear. Hope you observed the disastrous level of emergency response for the pge power outage and are working with communities along the Hayward fault to improve preparedness.,2019-10-17 21:42:54+00:00,,
2865,1184947857226379264,dlorette,Power outages cause closures and cancellations as 'weather bomb' hits Halifax (3 photos) https://www.halifaxtoday.ca/local-news/power-outage-on-part-of-the-peninsula-as-weather-bomb-hits-halifax-1752726 via @HalifaxToday,2019-10-17 21:42:39+00:00,,
2866,1184947712891990019,InsomnoMom,10 Emergency Foods You Must Stock for a Power Outage Situation ,2019-10-17 21:42:04+00:00,,
2867,1184947672890953729,Outside_Tribe,headed home with a few K&S pizzas for a night of uno in a blanket fort with candles & lanterns with the fambam making the best of this power outage,2019-10-17 21:41:55+00:00,,
2868,1184947570977771526,RE_sports,The BCIAA boys and girls soccer title game scheduled for Thursday at Exeter's Don Thomas Stadium were postponed due to a power outage and rescheduled for Friday. http://ow.ly/TK7e50wO6fC,2019-10-17 21:41:30+00:00,,
2869,1184947466036137986,yeaitsyourmom,My husband has discovered that his does not make breathing easy during a middle of the night power outage ,2019-10-17 21:41:05+00:00,,
2870,1184947311715241984,suzzejo,It turns out that power outages is my friend . . . when it comes to giving me space (and no internet) to think about and figure out my WIP. #amwriting #WritingCommunity,2019-10-17 21:40:29+00:00,#amwriting #WritingCommunity,
2871,1184947097273024512,ImSelfBranded,Directed Energy Weapons & Mind Control https://youtu.be/JhWnhwNjZaY #VagaVan #California #WildFires #WestCoast #PG&amp;E #PowerOutage #HAARP #DARPA #Chemtrails #Comtrails #DirectedEnergyWeapons #DEW,2019-10-17 21:39:37+00:00,#VagaVan #California #WildFires #WestCoast #PG #PowerOutage #HAARP #DARPA #Chemtrails #Comtrails #DirectedEnergyWeapons #DEW,
2872,1184946994512572417,AndyBustamant11,CMPD should be decertified and @CLTMayor should resign tomorrow. Uptown power outage is in chaos because of their incompetence.,2019-10-17 21:39:13+00:00,,
2873,1184946650931810304,RightTo_Write,"More fires, more power outages. They haven't stared... yet! But they are coming. ",2019-10-17 21:37:51+00:00,,
2874,1184946378339958784,MaineMartin3,"Power outages down to approximately 165,000. 5:35 and cloudy so its getting dark out here. ",2019-10-17 21:36:46+00:00,,
2875,1184945928538611713,Bill_Cimbrelo,"Power is still out here! And by the looks of the outage map, it looks like it will be for a while. Does anybody have a REALLY long extension cord? ",2019-10-17 21:34:59+00:00,,
2876,1184945681091284992,965tic,"Kyle from Manchester was driving through power outages after last night's storm, but that didn't stop him from calling in to take on @Christine_OnAir! Hear today's challenge, and play along with the quiz. https://965tic.radio.com/blogs/christine-lee/cant-beat-christine-kyle-manchester#/questions/2361248",2019-10-17 21:34:00+00:00,,
2877,1184945640842973184,jondknight,Maritime Electric battling power outages as winds increase | CBC News ,2019-10-17 21:33:50+00:00,,
2878,1184945627282788358,nuzpeg,"My bio-niece and her boyfriend, from Scandinavia, and I after completing our quest for a breakfast restaurant south of Portland, Maine, that wasn't closed from Northeaster-related power outages. Finally found a McD's 4 towns away. ",2019-10-17 21:33:47+00:00,,
2879,1184945485225721856,DanutaRealty,"Every season, most of us experience a power outage for hours, or even days, at a time....here are few tips on how to prepare for this. https://bit.ly/33TW3D1 Danuta Bala CDPE Broker/Realtor @Danuta Realty Inc. Serving: San Diego County &amp; Riverside Cell - ( 760 ) 310-0076",2019-10-17 21:33:13+00:00,,
2880,1184945406792421380,wsdbrand,"Sorry the inconvenience due to the power outage in our area, skills and drills is cancelled today and tomorrow, see everyone Monday ",2019-10-17 21:32:54+00:00,,
2881,1184945370037735425,viewstitch,"Apologies for not posting yesterday. We had a major power outage. Yesterday was Day 290 of the Sea Side Scarf. I knitted my four rows in reverse stockinette stitch (wind driven water), using @RedHeartYarns Light Sage Super Saver worsted weight yarn to match the water.",2019-10-17 21:32:46+00:00,,
2882,1184945098775318528,DRUMD1VA,IKR .... a lot of power outages too.,2019-10-17 21:31:41+00:00,,
2883,1184944882265346050,jbchan,"The confidence economy can only go so far. Throw in regular power outages in N.California that affect hundreds of thousands of people and you have to ask yourself, ""is this even worth it?"" Infrastructure is the Achilles heel.",2019-10-17 21:30:49+00:00,,
2884,1184944626668625921,teaching207,Making use of this rain/wind/power outage day getting some homework done. I'm looking at my CTE Ts with less than 6 years CTE teaching experience. What story does this data tell you? #cte #careerandtechnicaleducation #edchat #edleadership #edu584,2019-10-17 21:29:48+00:00,#cte #careerandtechnicaleducation #edchat #edleadership #edu584,
2885,1184944546997850112,hrbrmstr,"The ""total without power"" for those tiny few that have a status is 1,055. So, not even heavily populated areas. Is it *that hard* to put in some type of realistic (not 40 years into the future) estimate based on past outages of this type?",2019-10-17 21:29:29+00:00,,
2886,1184944429028777985,DomlaxSSB,"Just a heads up guys, nomads is closed due to a power outage from last night's storm, please don't show up nobody is there",2019-10-17 21:29:01+00:00,,
2887,1184944399391903758,mainekestrel,power outage only the cat knows what time it is #haiku #bookofdays 17 October 2019 (cat),2019-10-17 21:28:54+00:00,#haiku #bookofdays,
2888,1184944263890718728,B_Blaaron,@panerabread My almost 8 month pregnant wife that has a cold used the rapid checkout to order our dinner at 4:55. She was told it would be ready by 5:05. Didn’t get food until 5:40. Manager said “they had a power outage” not even a discount offered. Ps store is in Monroe Mi,2019-10-17 21:28:22+00:00,,
2889,1184943853343854595,gamermanjohn_,"Geez guys, Power outage at my place due to freakin' bad weather so unless a miracle happen soon, no Monster Hunter and no stream tonight... ",2019-10-17 21:26:44+00:00,,
2890,1184943809077153792,ERomanoABC6,"POWER OUT: High winds continue to cause power outages across Rhode Island. Just in the last hour, the wind knocked this tree into a powerline, taking out power for near by residents in Cranston @ABC6",2019-10-17 21:26:33+00:00,,
2891,1184943746011389952,rcc_ictg,"If you are a #SpiritualDirector or provide #FaithBased care, this is a good read for care during a #poweroutage : ",2019-10-17 21:26:18+00:00,#SpiritualDirector #FaithBased #poweroutage,
2892,1184943563148279808,ACPressMartucci,"Ocean County almost went for the sweep for highest @ThePressofAC area wind gusts ! Fortunately, power outages have been held to a minumum. ",2019-10-17 21:25:35+00:00,,
2893,1184943468910727169,arsanderswriter,My rest is now enforced die to a power outage that may last until Saturday. Did you wish on a monkeys paw??,2019-10-17 21:25:12+00:00,,
2894,1184943410710548480,DonnaKrasowski,Reported a power outage. Appeared to be affecting only our house. Within an hour nsp workers repaired the damage (in heavy rain) and restored our power. Much appreciated.,2019-10-17 21:24:58+00:00,,
2895,1184943397871599616,rcc_ictg,"Are you prepared for a potential #poweroutage? Is your household? Your neighbors? Your staff? Helpful links, tips, and articles here: https://www.rivieracarecenter.org/with-psps.html #PSPS #CAfire #CAwx",2019-10-17 21:24:55+00:00,#poweroutage #PSPS #CAfire #CAwx,
2896,1184943286512840704,AMCHelps,Hello - it looks like this theatre is closed due to a power outage. -Paul,2019-10-17 21:24:29+00:00,,
2897,1184943099681951767,ictgorg,"""This is why power outages, especially if they are extended, can cause a surprising amount of distress. The effects of an outage can range from the mild inconveniences to serious impact on health or work."" Read more about #care during a #poweroutage: https://buff.ly/317ZzaE",2019-10-17 21:23:44+00:00,#care #poweroutage,
2898,1184943055989886976,kj_brent,imagine being a power company in the age of new technology and the occasional power outage occurs and you have to run their social media responses ,2019-10-17 21:23:34+00:00,,
2899,1184942775218950146,Gogoku7,We got a power outage at the venue of Crucible #0,2019-10-17 21:22:27+00:00,,
2900,1184942687415422988,ElsaWSOC9,UPDATE shoppers: Harris Teeter now open - but only for dry items because of power outage @wsoctv,2019-10-17 21:22:06+00:00,,
2901,1184942559405187072,wwwtrends,"An 'explosive cyclogenesis' or bomb cyclone hit the Northeast, causing widespread power outages in… https://goo.gl/fb/F68t5V #Tripp #Tagger",2019-10-17 21:21:35+00:00,#Tripp #Tagger,
2902,1184942477096243215,fallenwithstyle,when you don't even have electric heat but the power outage takes it out anyway because the furnace still needs electricity to turn on,2019-10-17 21:21:16+00:00,,
2903,1184942176616235008,TwoClassyChics,This wind has been crazy! For 2 days straight. A lot of power outages around the state.,2019-10-17 21:20:04+00:00,,
2904,1184942136850030592,atriushealth,Our Beverly practice will be closed on Friday due to a power outage. Patients with appointments are being contacted to be seen at our Peabody practice for all services except echocardiography. These appointments will be rescheduled. Phones are operational.,2019-10-17 21:19:55+00:00,,
2905,1184941343811915777,BrendaMackay13,"If it wasn't for the storm and all the power outages here, if be there. Everybody have fun.",2019-10-17 21:16:46+00:00,,
2906,1184941120125653010,AndyBustamant11,"Wondering if @CLTMayor is missing in action getting a manicure while traffic in uptown Charlotte, a major business center, is in chaos because of the power outage. Where's CMPD directing traffic? Over 1,500 officers and not a single one is out protecting commuters. #fail @wcnc",2019-10-17 21:15:52+00:00,#fail,
2907,1184940919285600260,katieperalta,"The outage was caused by equipment going offline, according to Duke. Still expected to resume power at 5:45",2019-10-17 21:15:04+00:00,,
2908,1184940914592100352,Fan4Women,Strong winds here in the Northeast causing power outages,2019-10-17 21:15:03+00:00,,
2909,1184940780613521409,uncookedcharles,Soooo this power outage might go till Saturday night......fml,2019-10-17 21:14:31+00:00,,
2910,1184940627676614676,nationalgridus,"Hi Will. While it appears the worst of the storm is over, restoration efforts are being hampered by continued high wind speeds throughout the region. Crews can’t safely restore power while up in buckets during high winds. Please keep an eye on our outage map for updates.",2019-10-17 21:13:55+00:00,,
2911,1184940474538381319,TimFlynn4ward4,Power outage information https://www.facebook.com/1273142558/posts/10219888980996259?sfns=mo,2019-10-17 21:13:18+00:00,,
2912,1184940473435205632,SwayBecca,The office was shut down early today due to a power outage. ,2019-10-17 21:13:18+00:00,,
2913,1184940440598003713,KCollins15,"Thank you to the URI Division of Student Affairs team!!! During a campus wide power outage, you provided incredible service to our students and colleagues from across campus! Go Rhody!! #uristudentaffairs",2019-10-17 21:13:10+00:00,#uristudentaffairs,
2914,1184940052524290057,WBZNightside,"Tonight on Nightside, Eversource is here to answer any questions about the storm power outages, Dan asks should Governor Baker lift the vaping ban after federal authorities say the problem looks like it is in the black market and is there a cease fire in Turkey? 617-254-1030 ",2019-10-17 21:11:38+00:00,,
2915,1184940029627363328,erniefay,Weather bomb causes power outages in eastern Canada ,2019-10-17 21:11:32+00:00,,
2916,1184939893065211910,StarTribune,"A powerful autumn storm caused train delays, power outages and school cancellations, and toppled trees, across the northeastern U.S. http://strib.mn/31iIpHe",2019-10-17 21:11:00+00:00,,
2917,1184939863159853063,AndyBustamant11,"Bet you a box of doughnuts that not a single CMPD officer is directing traffic in uptown during the power outage! With over 1,500 very expensive officers on the force, somehow they're always missing in action....or indoors watching TV at the station.",2019-10-17 21:10:53+00:00,,
2918,1184939450687803396,NEFireChiefs,10/17/2019 5:00 PM: The State Emergency Operations Center returned to steady state status. Report power outages at least once every 24 hours to your utility provider. Report downed power lines to 9-1-1. Check on your neighbors. #ReadyNH #NHAlerts #NHwx,2019-10-17 21:09:14+00:00,#ReadyNH #NHAlerts #NHwx,
2919,1184939347667312640,Bopilawn,"i am , came late for work this morning due to traffic, wife had to work late, i had to fetch her just when that happened, our town had a power outage for 3 hours so no traffic lights worked and it was peak traffic time, took 2H30min to drive a 10min drive due to traffic ",2019-10-17 21:08:50+00:00,,
2920,1184939323021516800,muszynskiBP,Bristol area escapes wind storm without major power outages as thousands across the state report power losses: ,2019-10-17 21:08:44+00:00,,
2921,1184939230419734547,NEFireChiefs,RT NH_HSEM: 10/17/2019 5:00 PM: The State Emergency Operations Center returned to steady state status. Report power outages at least once every 24 hours to your utility provider. Report downed power lines to 9-1-1. Check on your neighbors. #ReadyNH #NHAl…,2019-10-17 21:08:22+00:00,#ReadyNH #NHAl,
2922,1184939105618219017,KMcGovernPT,@ActonMAPolice 35 minutes from the Concord Rotary to here! I called the Police And asked why no one was directing traffic I was told that the traffic was due to power outages! ,2019-10-17 21:07:52+00:00,,
2923,1184939067894579201,ericfisher,Crazy thing is this was only like the 4th biggest October power outage in recent years ,2019-10-17 21:07:43+00:00,,
2924,1184938821575684096,mahopacvfh1,"SENIOR NIGHT IS CANCELED FOR TONIGHT DUE TO POWER OUTAGE AT THE HIGH SCHOOL. Game is going to be rescheduled, day/time to come...... ",2019-10-17 21:06:44+00:00,,
2925,1184938751291576320,SolarMeter,The other option is front-of-the-meter utility-owned inverter connected to a 400 volt DC EVSE that can provide DC fast charging and power the entire home during an outage without internal wiring changes. ,2019-10-17 21:06:28+00:00,,
2926,1184938686045212683,Trenton_Trojans,Baseball weights are cancelled for 10/17/19 due to power outage.,2019-10-17 21:06:12+00:00,,
2927,1184938417706151936,NH_HSEM,10/17/2019 5:00 PM: The State Emergency Operations Center returned to steady state status. Report power outages at least once every 24 hours to your utility provider. Report downed power lines to 9-1-1. Check on your neighbors. #ReadyNH #NHAlerts #NHwx,2019-10-17 21:05:08+00:00,#ReadyNH #NHAlerts #NHwx,
2928,1184938169411784706,BMJ_insurance,"#BlackoutTip: In a power outage, turn off all the lights but 1. When it goes on, you'll know the power's back on. ",2019-10-17 21:04:09+00:00,#BlackoutTip,
2929,1184937823079731200,nspowerinc,"Heavy rain hasn’t stopped our crews today! They’ve made great progress identifying outage causes, responding to damage, and getting the power back on for customers. Power line technician crews will continue overnight, working to restore power for the remaining customers. #NSstorm",2019-10-17 21:02:46+00:00,#NSstorm,
2930,1184937776019472384,theFram,from the MWDN... INTERACTIVE MAPS: Track the wind gusts and power outages http://dlvr.it/RGQHLV,2019-10-17 21:02:35+00:00,,
2931,1184937688970825728,TinRoof14,"Sue your power company. Not for the outage, but for the shock of Mulvaney's face spoiling the restoration of the power connection!!",2019-10-17 21:02:14+00:00,,
2932,1184937468749139980,TamiMay_,@GWaldenWFTV Possible power outages? Need to get gas if so.,2019-10-17 21:01:22+00:00,,
2933,1184937438684368912,MedfordmaInfo,Power Outage Update ,2019-10-17 21:01:15+00:00,,
2934,1184937393016725505,WBZNightside,Tonight (Thurs - 10/17/19) on NightSide - Penny Conner of #eversource with the latest on #poweroutage @8 - Is it time to reopen Mass. Vape Shops #VapeBan ? @9 - Cease Fire in #Syrian - A US Win or were we played ? @10 - WBZ 1030 AM - call 617-254-1030 or 888-929-1030,2019-10-17 21:01:04+00:00,#eversource #poweroutage #VapeBan #Syrian,
2935,1184937180453654545,inhalerofworlds, trains home are cancelled for the foreseeable future due to power outages ,2019-10-17 21:00:13+00:00,,
2936,1184937160329191425,sfargon,Power Outage ,2019-10-17 21:00:08+00:00,,
2937,1184937076908646400,SnoCoScannerRep,Power Outage ,2019-10-17 20:59:48+00:00,,
